name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Restoration,0.0217,0.0315,24594
Knot of Justice,1.0144,1.9685,25958
Rampager's Iron Dagger of Restoration,1.9186,2.6001,26146
Master Blaster,1.1391,1.508,26697
Berserker's Soft Wood Focus of Restoration,0.7465,1.5421,27015
Firelighter,1.0721,1.5586,27164
Memory of the Sky,3.0072,4.0289,27482
Cleric's Iron Rifle of Restoration,0.563,1.4991,27953
Cleric's Soft Wood Longbow of Restoration,2.3248,4.2076,28268
Seasatchel,16.004,24.0049,31039
Sentinel's Soft Wood Torch of Restoration,6.6877,85.6877,41730
Drakevenom,1.0866,1.45,47093

Lowest 5 buy orders
Superior Sigil of Restoration,0.0217
Superior Sigil of Restoration,0.0217
Superior Sigil of Restoration,0.0217
Superior Sigil of Restoration,0.0217
Superior Sigil of Restoration,0.0217

Lowest 5 sell offers
Superior Sigil of Restoration, ,0.0315
Superior Sigil of Restoration, ,0.0315
Superior Sigil of Restoration, ,0.0315
Superior Sigil of Restoration, ,0.0315
Superior Sigil of Restoration, ,0.0315
