name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Undead Slaying,0.0245,0.0262,24642

Lowest 5 buy orders
Superior Sigil of Undead Slaying,0.0245
Superior Sigil of Undead Slaying,0.0245
Superior Sigil of Undead Slaying,0.0245
Superior Sigil of Undead Slaying,0.0245
Superior Sigil of Undead Slaying,0.0245

Lowest 5 sell offers
Superior Sigil of Undead Slaying, ,0.0262
Superior Sigil of Undead Slaying, ,0.0262
Superior Sigil of Undead Slaying, ,0.0262
Superior Sigil of Undead Slaying, ,0.0262
Superior Sigil of Undead Slaying, ,0.0262
