name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Frailty,0.0217,0.0289,24567
Impaler,1.1401,1.5299,44976
Arthropoda,41.1115,63.9999,44983
Crustacea,51.0332,70.8398,44984

Lowest 5 buy orders
Superior Sigil of Frailty,0.0217
Superior Sigil of Frailty,0.0217
Superior Sigil of Frailty,0.0217
Superior Sigil of Frailty,0.0217
Superior Sigil of Frailty,0.0217

Lowest 5 sell offers
Superior Sigil of Frailty, ,0.0289
Superior Sigil of Frailty, ,0.0289
Superior Sigil of Frailty, ,0.0289
Superior Sigil of Frailty, ,0.0289
Superior Sigil of Frailty, ,0.0289
