name,highest buy (gold),lowest sell (gold), id
Superior Rune of the Mad King,0.5406,0.9194,36044

Lowest 5 buy orders
Superior Rune of the Mad King,0.5406
Superior Rune of the Mad King,0.5406
Superior Rune of the Mad King,0.5406
Superior Rune of the Mad King,0.5406
Superior Rune of the Mad King,0.5406

Lowest 5 sell offers
Superior Rune of the Mad King, ,0.9194
Superior Rune of the Mad King, ,0.9194
Superior Rune of the Mad King, ,0.9194
Superior Rune of the Mad King, ,0.9194
Superior Rune of the Mad King, ,0.9194
