name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Serpent Slaying,0.0002,0.0255,24658
Rampager's Iron Shield of Serpent Slaying,1.0003,1.499,26559
Berserker's Iron Greatsword of Serpent Slaying,2.0,3.58,27319
Blastmaster 3000,1.1133,1.5995,28131
Rampager's Black Earth Trident of Serpent Slaying,1.083,2.5,28434
SteamFire,1.033,1.7814,28444
Berserker's Iron Spear of Serpent Slaying,0.751,3.33,28571
Rampager's Iron Spear of Serpent Slaying,1.136,1.9501,28588
Gungnir,1.0908,1.5372,28593
Sentinel's Iron Hammer of Serpent Slaying,20.025,499.9999,41718

Lowest 5 buy orders
Superior Sigil of Serpent Slaying,0.0002
Superior Sigil of Serpent Slaying,0.0002
Superior Sigil of Serpent Slaying,0.0002
Superior Sigil of Serpent Slaying,0.0002
Superior Sigil of Serpent Slaying,0.0002

Lowest 5 sell offers
Superior Sigil of Serpent Slaying, ,0.0255
Superior Sigil of Serpent Slaying, ,0.0255
Superior Sigil of Serpent Slaying, ,0.0255
Superior Sigil of Serpent Slaying, ,0.0255
Superior Sigil of Serpent Slaying, ,0.0255
