name,highest buy (gold),lowest sell (gold), id
Superior Rune of the Reaper,1.966,2.5061,70829

Lowest 5 buy orders
Superior Rune of the Reaper,1.966
Superior Rune of the Reaper,1.966
Superior Rune of the Reaper,1.966
Superior Rune of the Reaper,1.966
Superior Rune of the Reaper,1.966

Lowest 5 sell offers
Superior Rune of the Reaper, ,2.5061
Superior Rune of the Reaper, ,2.5061
Superior Rune of the Reaper, ,2.5061
Superior Rune of the Reaper, ,2.5061
Superior Rune of the Reaper, ,2.5061
