name,highest buy (gold),lowest sell (gold), id
Shaman's Sneakthief Mask of Melandru,0.5021,1.1997,109
Reyna's Mask,0.808,0.8465,115
Reyna's Coat,0.9055,0.9538,203
Reyna's Boots,0.8536,0.8901,342
Rampager's Seer Boots of Melandru,0.7747,2.2004,594
Reyna's Pauldrons,0.8121,0.9017,680
Carrion Sneakthief Gloves of Melandru,0.4642,0.6008,733
Reyna's Gloves,0.9029,0.9293,792
Reyna's Leggings,0.8075,0.9284,1202
Cleric's Scallywag Legs of Melandru,1.7468,2.7364,1872
Superior Rune of Melandru,0.0709,0.1076,24771

Lowest 5 buy orders
Superior Rune of Melandru,0.0709
Carrion Sneakthief Gloves of Melandru,0.4642
Shaman's Sneakthief Mask of Melandru,0.5021
Shaman's Sneakthief Mask of Melandru,0.5021
Shaman's Sneakthief Mask of Melandru,0.5021

Lowest 5 sell offers
Superior Rune of Melandru, ,0.1076
Carrion Sneakthief Gloves of Melandru, ,0.6008
Reyna's Mask, ,0.8465
Reyna's Boots, ,0.8901
Reyna's Pauldrons, ,0.9017
