name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Peril,0.0101,0.0321,24621
Berserker's Iron Axe of Peril,1.0321,1.65,25952
Kenshi's Wing,1.4045,2.3288,26139
Berserker's Iron Sword of Peril,2.0225,8.9901,26232
Cleric's Soft Wood Focus of Peril,1.0004,1.5301,27021
Berserker's Soft Wood Staff of Peril,8.2393,17.9998,27487
Rampager's Soft Wood Short Bow of Peril,1.0208,2.211,27806
Berserker's Soft Wood Longbow of Peril,9.0001,12.5584,28271
Illusion,150.1566,271.9999,31054
Whisperblade,206.02,244.9995,31069
Foefire's Power,365.0007,549.9997,31078
Ignus Fatuus,159.0002,220.9998,31088
Mystic Spear,11.2002,18.6992,31089
Sentinel's Soft Wood Focus of Peril,11.641,59.9999,41716
Sentinel's Soft Wood Short Bow of Peril,13.1418,45.3861,41726
Breath of Flame,2.7932,3.7929,47085

Lowest 5 buy orders
Superior Sigil of Peril,0.0101
Superior Sigil of Peril,0.0101
Superior Sigil of Peril,0.0101
Superior Sigil of Peril,0.0101
Superior Sigil of Peril,0.0101

Lowest 5 sell offers
Superior Sigil of Peril, ,0.0321
Superior Sigil of Peril, ,0.0321
Superior Sigil of Peril, ,0.0321
Superior Sigil of Peril, ,0.0321
Superior Sigil of Peril, ,0.0321
