name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Strength,2.1102,2.5492,24562
Sunrise,2656.0099,3140.0099,30703

Lowest 5 buy orders
Superior Sigil of Strength,2.1102
Superior Sigil of Strength,2.1102
Superior Sigil of Strength,2.1102
Superior Sigil of Strength,2.1102
Superior Sigil of Strength,2.1102

Lowest 5 sell offers
Superior Sigil of Strength, ,2.5492
Superior Sigil of Strength, ,2.5492
Superior Sigil of Strength, ,2.5492
Superior Sigil of Strength, ,2.5492
Superior Sigil of Strength, ,2.5492
