name,highest buy (gold),lowest sell (gold), id
Superior Sigil of Bloodlust,1.7533,2.075,24575
Cleric's Iron Mace of Bloodlust,1.7526,2.1026,25980
Honor of Humanity,2.5272,3.2066,26231
Berserker's Soft Wood Scepter of Bloodlust,1.4103,1.8001,26379
Tsunami,1.6607,1.8664,26389
The Ugly Stick,1.9162,2.7482,27641
Avirdanag,1.5505,1.8999,27813
Berserker's Iron Rifle of Bloodlust,1.5009,1.9962,27945
The Stingray,2.1586,3.1586,28122
Cleric's Iron Spear of Bloodlust,3.1502,10.9997,28582
Rampager's Iron Spear of Bloodlust,1.6528,2.4,28587
Phoenix Talon,28.0214,41.9898,31035
Mystic Battleaxe,11.6626,18.9946,31085
Bonetti's Rapier,4.3591,5.5665,44960
Lord Taeres's Shadow,33.15,45.02,44969
Crystal Guardian,21.0514,24.9999,44985

Lowest 5 buy orders
Berserker's Soft Wood Scepter of Bloodlust,1.4103
Berserker's Iron Rifle of Bloodlust,1.5009
Avirdanag,1.5505
Rampager's Iron Spear of Bloodlust,1.6528
Tsunami,1.6607

Lowest 5 sell offers
Berserker's Soft Wood Scepter of Bloodlust, ,1.8001
Tsunami, ,1.8664
Avirdanag, ,1.8999
Berserker's Iron Rifle of Bloodlust, ,1.9962
Superior Sigil of Bloodlust, ,2.075
